SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,SampleCollectionMethod,DateSampleCollected,DateSampleArrivedAtLowestoft,DateOfAnalysisAndResultsReported,PSP-Alexandrium_spp.CellsL-1,DSP-DinophysiaceaeCellsL-1,DSP-ProrocentrumLimaCellsL-1,ASP-Pseudo-nitzschia_spp.CellsL-1,YessotoxinLingulodiniumPolyedrumCellsL-1,YessotoxinProtoceratiumReticulatumCellsL-1,VenerupinProrocentrumCordatumCellsL-1,ActionRequired
837-17,The Wash,B04AP,Kings Lynn & W Norfolk BC,TF65963701,Stubborn Sand,SURFACE,2017-10-10,2017-10-12,2017-10-13,ND,ND,ND,1160,ND,ND,40,
838-17,Swale,B076P,Swale BC,TR01316497,The Causeway,SURFACE,2017-10-11,2017-10-12,2017-10-13,ND,ND,ND,ND,ND,ND,ND,
839-17,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,POLE,2017-10-11,2017-10-12,2017-10-13,ND,ND,ND,240,ND,ND,ND,
840-17,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,POLE,2017-10-11,2017-10-12,2017-10-13,ND,ND,ND,360,ND,ND,ND,
841-17,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,POLE,2017-10-16,2017-10-17,2017-10-18,ND,ND,ND,1600,ND,ND,ND,
842-17,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,POLE,2017-10-16,2017-10-17,2017-10-18,ND,ND,ND,ND,ND,ND,ND,
844-17,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,POLE,2017-10-17,2017-10-18,2017-10-19,ND,ND,ND,200,ND,ND,ND,
845-17,Taw-Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,POLE,2017-10-16,2017-10-18,2017-10-19,ND,ND,ND,ND,ND,ND,ND,
846-17,Beaulieu,B023I,New Forest DC,SU40280013,Landing Stage,POLE,2017-10-18,2017-10-19,2017-10-20,ND,ND,ND,ND,ND,ND,ND,
847-17,Langstone Harbour,B019I,Portsmouth PHA,SU70940291,Stoke Common Lake,POLE,2017-10-18,2017-10-19,2017-10-20,ND,ND,ND,ND,ND,ND,ND,
848-17,Lyme Bay,B090M,Torbay BC,UNVERIFIED,Site 1,TUBE,2017-10-17,2017-10-19,2017-10-20,ND,40,ND,480,ND,ND,ND,
849-17,Brixham,B082B,Torbay BC,SX90965741,Fishcombe Cove SW Corner,POLE,2017-10-18,2017-10-19,2017-10-20,ND,ND,ND,240,ND,ND,40,
850-17,Chichester Harbour,B018M,Chichester DC,SU74690448,Emsworth,POLE,2017-10-18,2017-10-20,2017-10-23,ND,ND,ND,ND,ND,ND,ND,
851-17,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,POLE,2017-10-19,2017-10-20,2017-10-23,ND,ND,ND,ND,ND,ND,ND,
852-17,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,SURFACE,2017-10-19,2017-10-23,2017-10-24,ND,ND,ND,ND,ND,ND,ND,
853-17,North Kent Coast,B17BS,Canterbury CC,TR10326689,WOCO Westbeach,POLE,2017-10-23,2017-10-25,2017-10-26,ND,ND,ND,ND,ND,ND,ND,
854-17,Menai Strait East,B055S,Gwynedd CC,SH58337328,West of Bangor Pier,SURFACE,2017-10-23,2017-10-25,2017-10-26,ND,ND,ND,600,ND,ND,200,
855-17,Menai Strait West,B042O,Gwynedd CC,SH49916579,Area 11 East,SURFACE,2017-10-23,2017-10-25,2017-10-26,ND,ND,ND,4600,ND,ND,ND,
858-17,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,POLE,2017-10-31,2017-11-01,2017-11-02,ND,40,ND,560,ND,ND,ND,
859-17,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,POLE,2017-11-01,2017-11-02,2017-11-03,ND,ND,ND,ND,ND,ND,ND,
860-17,Lantivet Bay,B70AH,Cornwall PHA,SX16305094,Sandheap Point,POLE,2017-11-01,2017-11-02,2017-11-03,ND,ND,ND,ND,ND,ND,ND,
861-17,St Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,POLE,2017-11-01,2017-11-02,2017-11-03,ND,40,ND,80,ND,ND,ND,
862-17,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,POLE,2017-11-01,2017-11-02,2017-11-03,ND,ND,ND,1360,ND,ND,ND,
863-17,West Mersea,B013Z,Colchester BC,TM00001301,The Hard,TUBE,2017-11-02,2017-11-03,2017-11-06,ND,ND,ND,ND,ND,ND,ND,
865-17,Lune,B066Y,Wyre BC,SD34504722,Sea Centre South,POLE,2017-11-02,2017-11-06,2017-11-07,ND,ND,ND,ND,ND,ND,ND,
866-17,The Wash,B003V,Boston BC,TF44234098,Toft,SURFACE,2017-11-06,2017-11-07,2017-11-08,ND,ND,ND,300,ND,ND,ND,
867-17,The Wash,B04AP,Kings Lynn & W Norfolk BC,TF65963701,Stubborn Sand,SURFACE,2017-11-06,2017-11-07,2017-11-08,ND,ND,ND,680,ND,ND,ND,
868-17,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier,SURFACE,2017-11-06,2017-11-07,2017-11-08,ND,ND,ND,ND,ND,ND,ND,
869-17,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,SURFACE,2017-11-06,2017-11-07,2017-11-08,ND,ND,ND,ND,ND,ND,ND,
870-17,Holy Island-Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,SURFACE,2017-11-05,2017-11-07,2017-11-08,ND,ND,ND,ND,ND,ND,ND,
871-17,Langstone Harbour,B019I,Portsmouth PHA,SU70940291,Stoke Common Lake,POLE,2017-11-06,2017-11-07,2017-11-08,ND,ND,ND,ND,ND,ND,ND,
872-17,Dart,B028B,South Hams DC,SX87415599,Waddeton,POLE,2017-11-06,2017-11-07,2017-11-08,ND,ND,ND,240,ND,ND,80,
873-17,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,SURFACE,2017-11-06,2017-11-07,2017-11-08,ND,ND,ND,80,ND,ND,360,
874-17,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,POLE,2017-11-06,2017-11-07,2017-11-08,ND,ND,ND,ND,ND,ND,ND,
875-17,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,POLE,2017-11-06,2017-11-07,2017-11-08,ND,ND,ND,80,ND,ND,ND,
876-17,Burry Inlet,B038I,City and Council of Swansea,SS50509590,South East 4,SURFACE,2017-11-07,2017-11-08,2017-11-09,ND,ND,ND,300,ND,ND,ND,
877-17,Burry Inlet,B038L,City and Council of Swansea,SS44409730,Whitford Point,SURFACE,2017-11-07,2017-11-08,2017-11-09,ND,ND,ND,ND,ND,ND,ND,
878-17,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,SURFACE,2017-11-07,2017-11-08,2017-11-09,ND,ND,ND,ND,ND,ND,ND,
879-17,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,POLE,2017-11-07,2017-11-08,2017-11-09,ND,ND,ND,800,ND,ND,ND,
880-17,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,POLE,2017-11-07,2017-11-08,2017-11-09,ND,ND,ND,ND,ND,ND,ND,
881-17,Porlock,B094D,West Somerset Council,SS87114787,Porlock East,POLE,2017-11-07,2017-11-08,2017-11-09,ND,ND,ND,ND,ND,ND,ND,
882-17,Burry Inlet,B038D,Carmarthenshire CC,SS50209860,Machynys,SURFACE,2017-11-08,2017-11-09,2017-11-10,ND,ND,ND,ND,ND,ND,ND,
883-17,Three Rivers,UNKNOWN1,Carmarthenshire CC,SN39690647,Kidwelly Quay,SURFACE,2017-11-08,2017-11-09,2017-11-10,ND,ND,ND,200,ND,ND,ND,
884-17,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar,SURFACE,2017-11-08,2017-11-09,2017-11-10,ND,ND,ND,ND,ND,ND,ND,
885-17,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,SURFACE,2017-11-08,2017-11-09,2017-11-10,ND,ND,ND,ND,ND,ND,ND,
886-17,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,SURFACE,2017-11-08,2017-11-09,2017-11-10,ND,ND,ND,ND,ND,ND,ND,
887-17,Brancaster,B005F,Kings Lynn & W Norfolk BC,TF79364451,Loose J,SURFACE,2017-11-08,2017-11-09,2017-11-10,ND,ND,ND,1000,ND,ND,ND,
888-17,Blakeney,B006R,North Norfolk DC,TF91814545,Wells - The Pool,POLE,2017-11-08,2017-11-09,2017-11-10,ND,ND,ND,1280,ND,ND,ND,
889-17,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,POLE,2017-11-08,2017-11-09,2017-11-10,ND,ND,ND,160,ND,ND,ND,
890-17,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,POLE,2017-11-08,2017-11-09,2017-11-10,ND,ND,ND,200,ND,ND,ND,
891-17,North Kent Coast,B17BS,Canterbury CC,TR10326689,WOCO Westbeach,TUBE,2017-11-08,2017-11-10,2017-11-13,ND,ND,ND,ND,ND,ND,ND,
892-17,Dee,B45AB,Flintshire CC,SJ17608040,Salisbury,POLE,2017-11-08,2017-11-10,2017-11-13,ND,ND,ND,ND,ND,ND,ND,
893-17,Swale,B076P,Swale BC,TR01316497,The Causeway,SURFACE,2017-11-09,2017-11-10,2017-11-13,ND,ND,ND,ND,ND,ND,ND,
894-17,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,POLE,2017-11-13,2017-11-14,2017-11-15,ND,ND,ND,ND,ND,ND,ND,
895-17,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,POLE,2017-11-14,2017-11-15,2017-11-16,ND,ND,ND,ND,ND,ND,ND,
896-17,Taw-Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,POLE,2017-11-13,2017-11-15,2017-11-16,ND,40,ND,320,ND,ND,ND,
897-17,Morecambe Bay - Barrow,B077Q,Barrow-in-Furness BC,SD23116464,Roa Island,POLE,2017-11-15,2017-11-16,2017-11-17,ND,ND,ND,ND,ND,ND,40,
898-17,Conwy,B044V,Conwy CBC,SH76317972,Conwy West,POLE,2017-11-15,2017-11-16,2017-11-17,ND,ND,ND,2300,ND,ND,ND,
899-17,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,POLE,2017-11-15,2017-11-16,2017-11-17,ND,ND,ND,ND,ND,ND,ND,
900-17,Roach,B73AF,London PHA,TQ94909207,Paglesham,SURFACE,2017-11-16,2017-11-17,2017-11-20,ND,ND,ND,ND,ND,ND,ND,
901-17,Lyme Bay,B090M,Torbay BC,UNVERIFIED,Site 1,TUBE,2017-11-15,2017-11-17,2017-11-20,ND,ND,ND,400,ND,ND,40,
902-17,Brixham,B082B,Torbay BC,SX90965741,Fishcombe Cove SW Corner,POLE,2017-11-15,2017-11-17,2017-11-20,ND,80,ND,200,ND,ND,280,
903-17,Lune,B066Y,Wyre BC,SD34504722,Sea Centre South,POLE,2017-11-15,2017-11-17,2017-11-20,ND,ND,ND,ND,ND,ND,ND,
905-17,Chichester Harbour,B018M,Chichester DC,SU74690448,Emsworth,POLE,2017-11-20,2017-11-21,2017-11-22,ND,ND,ND,ND,ND,ND,ND,
906-17,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,POLE,2017-11-20,2017-11-21,2017-11-22,ND,ND,ND,ND,ND,ND,ND,
907-17,Percuil,B033R,Cornwall PHA,SW85853369,Percuil,SURFACE,2017-11-21,2017-11-22,2017-11-23,ND,ND,ND,ND,ND,ND,ND,
908-17,Menai Strait East,B055S,Gwynedd CC,SH58337328,West of Bangor Pier,SURFACE,2017-11-20,2017-11-22,2017-11-23,ND,ND,ND,400,ND,ND,ND,
909-17,Menai Strait West,B042O,Gwynedd CC,SH49916579,Area 11 East,SURFACE,2017-11-21,2017-11-22,2017-11-23,ND,ND,ND,240,ND,ND,ND,
910-17,West Mersea,B013Z,Colchester BC,TM00001301,The Hard,TUBE,2017-11-29,2017-11-30,2017-12-01,ND,ND,ND,ND,ND,ND,ND,
912-17,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,POLE,2017-11-30,2017-12-01,2017-12-04,ND,ND,ND,ND,ND,ND,ND,
913-17,The Wash,B003V,Boston BC,TF44234098,Toft,SURFACE,2017-12-04,2017-12-05,2017-12-06,ND,ND,ND,ND,ND,ND,ND,
914-17,The Wash,B04AP,Kings Lynn & W Norfolk BC,TF65963701,Stubborn Sand,SURFACE,2017-12-04,2017-12-05,2017-12-06,ND,ND,ND,3200,ND,ND,ND,
915-17,Roach,B73AF,London PHA,TQ94909207,Paglesham,SURFACE,2017-12-04,2017-12-05,2017-12-06,ND,ND,ND,ND,ND,ND,ND,
916-17,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,SURFACE,2017-12-04,2017-12-05,2017-12-06,ND,ND,ND,2000,ND,ND,ND,
917-17,Holy Island-Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,SURFACE,2017-12-04,2017-12-05,2017-12-06,ND,ND,ND,ND,ND,ND,ND,
918-17,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,POLE,2017-12-04,2017-12-05,2017-12-06,ND,ND,ND,ND,ND,ND,ND,
919-17,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,POLE,2017-12-04,2017-12-05,2017-12-06,ND,ND,ND,ND,ND,ND,ND,
920-17,Burry Inlet,B038I,City and Council of Swansea,SS50509590,South East 4,SURFACE,2017-12-05,2017-12-06,2017-12-07,ND,ND,ND,ND,ND,ND,ND,
921-17,Burry Inlet,B038L,City and Council of Swansea,SS44409730,Whitford Point,SURFACE,2017-12-05,2017-12-06,2017-12-07,ND,ND,ND,ND,ND,ND,ND,
922-17,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,POLE,2017-12-05,2017-12-06,2017-12-07,ND,120,ND,80,ND,ND,ND,Additional flesh and water samples requested
923-17,Lantivet Bay,B70AH,Cornwall PHA,SX16305094,Sandheap Point,POLE,2017-12-05,2017-12-06,2017-12-07,ND,ND,ND,ND,ND,ND,ND,
924-17,St Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,POLE,2017-12-05,2017-12-06,2017-12-07,ND,ND,ND,160,ND,ND,40,
925-17,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,POLE,2017-12-05,2017-12-06,2017-12-07,ND,ND,ND,ND,ND,ND,ND,
926-17,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier,SURFACE,2017-12-05,2017-12-06,2017-12-07,ND,ND,ND,ND,ND,ND,ND,
927-17,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,POLE,2017-12-05,2017-12-06,2017-12-07,ND,ND,ND,300,ND,ND,ND,
928-17,Dart,B028B,South Hams DC,SX87415599,Waddeton,POLE,2017-12-05,2017-12-06,2017-12-07,ND,ND,ND,ND,ND,ND,ND,
929-17,Morecambe Bay - Barrow,B077Q,Barrow-in-Furness BC,SD23116464,Roa Island,POLE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
930-17,Chichester Harbour,B018M,Chichester DC,SU74690448,Emsworth,TUBE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
931-17,Burry Inlet,B038D,Carmarthenshire CC,SS50209860,Machynys,SURFACE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
932-17,Three Rivers,UNKNOWN1,Carmarthenshire CC,SN39690647,Kidwelly Quay,SURFACE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
933-17,Conwy,B044V,Conwy CBC,SH76317972,Conwy West,POLE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
934-17,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,SURFACE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
935-17,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar,SURFACE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
936-17,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,SURFACE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
937-17,Percuil,B033R,Cornwall PHA,SW85853369,Percuil,SURFACE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,40,
938-17,Brancaster,B005F,Kings Lynn & W Norfolk BC,TF79364451,Loose J,SURFACE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
939-17,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,SURFACE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
940-17,Blackwater,B14AD,Maldon DC,TM06910846,St Peters Flats,SURFACE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
941-17,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,POLE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,ND,ND,ND,ND,
942-17,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,POLE,2017-12-06,2017-12-07,2017-12-08,ND,ND,ND,320,ND,ND,ND,
943-17,North Kent Coast,B17BS,Canterbury CC,TR10326689,WOCO Westbeach,POLE,2017-12-06,2017-12-08,2017-12-11,ND,ND,ND,ND,ND,ND,ND,
944-17,Dee,B45AB,Flintshire CC,SJ17608040,Salisbury,POLE,2017-12-06,2017-12-08,2017-12-11,ND,ND,ND,ND,ND,ND,ND,
945-17,Blakeney,B006R,North Norfolk DC,TF91814545,Wells - The Pool,POLE,2017-12-07,2017-12-08,2017-12-11,ND,ND,ND,360,ND,ND,80,
946-17,Porlock,B094D,West Somerset Council,SS87114787,Porlock East,POLE,2017-12-07,2017-12-08,2017-12-11,ND,ND,ND,ND,ND,ND,ND,
947-17,Lune,B066Y,Wyre BC,SD34504722,Sea Centre South,POLE,2017-12-08,2017-12-11,2017-12-12,ND,ND,ND,ND,ND,ND,ND,
949-17,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,POLE,2017-12-11,2017-12-12,2017-12-13,ND,ND,ND,ND,ND,ND,ND,
950-17,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,SURFACE,2017-12-12,2017-12-13,2017-12-14,ND,ND,ND,ND,ND,ND,ND,
951-17,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,POLE,2017-12-12,2017-12-13,2017-12-14,ND,ND,ND,ND,ND,ND,ND,
952-17,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,SURFACE,2017-12-12,2017-12-13,2017-12-14,ND,ND,ND,ND,ND,ND,ND,
953-17,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,POLE,2017-12-12,2017-12-13,2017-12-14,ND,ND,ND,ND,ND,ND,ND,
954-17,Lyme Bay,B090M,Torbay BC,UNVERIFIED,Site 1,TUBE,2017-12-12,2017-12-13,2017-12-14,ND,ND,ND,ND,ND,ND,ND,
955-17,Brixham,B082B,Torbay BC,SX90965741,Fishcombe Cove SW Corner,POLE,2017-12-12,2017-12-13,2017-12-14,ND,ND,ND,ND,ND,ND,40,
956-17,Taw-Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,POLE,2017-12-11,2017-12-13,2017-12-14,ND,ND,ND,ND,ND,ND,ND,
957-17,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,POLE,2017-12-13,2017-12-14,2017-12-15,ND,ND,ND,ND,ND,ND,ND,
958-17,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,POLE,2017-12-13,2017-12-14,2017-12-15,ND,ND,ND,ND,ND,ND,ND,
